,Unnamed: 0,Tanggal,Pembukaan,Bulan,Tahun,Pembukaan_log,Pembukaan_filled
0,0,2022-01-03,177.83,1,2022,0.2402807678493827,0.2402807678493827
1,1,2022-01-04,182.63,1,2022,0.4190146830717383,0.4190146830717383
2,2,2022-01-05,179.61,1,2022,0.3074215790625559,0.3074215790625559
3,3,2022-01-06,172.7,1,2022,0.040831503375221,0.040831503375221
4,4,2022-01-07,172.89,1,2022,0.0483811700708459,0.0483811700708459
5,5,2022-01-08,172.79499999999996,1,2022,0.0446079392546173,0.0446079392546173
6,6,2022-01-09,172.89,1,2022,0.0483811700708459,0.0483811700708459
7,7,2022-01-10,169.08,1,2022,-0.1055039556086769,-0.1055039556086769
8,8,2022-01-11,172.32,1,2022,0.0256936195433821,0.0256936195433821
9,9,2022-01-12,176.12,1,2022,0.1747954107282157,0.1747954107282157
10,10,2022-01-13,175.78,1,2022,0.1616577823673943,0.1616577823673943
11,11,2022-01-14,171.34,1,2022,-0.0135852119488329,-0.0135852119488329
12,12,2022-01-15,173.56,1,2022,0.0749017473208267,0.0749017473208267
13,13,2022-01-16,171.34,1,2022,-0.0135852119488329,-0.0135852119488329
14,14,2022-01-17,172.45,1,2022,0.0308781661082251,0.0308781661082251
15,15,2022-01-18,171.51,1,2022,-0.0067466968997263,-0.0067466968997263
16,16,2022-01-19,170.0,1,2022,-0.0678580196042837,-0.0678580196042837
17,17,2022-01-20,166.98,1,2022,-0.1926320241297873,-0.1926320241297873
18,18,2022-01-21,164.41,1,2022,-0.3015906603440538,-0.3015906603440538
19,19,2022-01-22,165.695,1,2022,-0.2467851773971692,-0.2467851773971692
20,20,2022-01-23,164.41,1,2022,-0.3015906603440538,-0.3015906603440538
21,21,2022-01-24,160.02,1,2022,-0.4939263788759594,-0.4939263788759594
22,22,2022-01-25,158.98,1,2022,-0.540688652459682,-0.540688652459682
23,23,2022-01-26,163.5,1,2022,-0.3408039730438061,-0.3408039730438061
24,24,2022-01-27,162.45,1,2022,-0.3864709086699419,-0.3864709086699419
25,25,2022-01-28,165.71,1,2022,-0.2461493014678773,-0.2461493014678773
26,26,2022-01-29,164.07999999999998,1,2022,-0.315772065524989,-0.315772065524989
27,27,2022-01-30,165.71,1,2022,-0.2461493014678773,-0.2461493014678773
28,28,2022-01-31,170.16,1,2022,-0.0613430020706249,-0.0613430020706249
29,29,2022-02-01,174.01,2,2022,0.0926254844668739,0.0926254844668739
30,30,2022-02-02,174.75,2,2022,0.1216177929857539,0.1216177929857539
31,31,2022-02-03,174.48,2,2022,0.1110615244322102,0.1110615244322102
32,32,2022-02-04,171.68,2,2022,8.135851018005436e-05,8.135851018005436e-05
33,33,2022-02-05,173.08000000000004,2,2022,0.05591803438088,0.05591803438088
34,34,2022-02-06,171.68,2,2022,8.135851018005436e-05,8.135851018005436e-05
35,35,2022-02-07,172.86,2,2022,0.0471899694794629,0.0471899694794629
36,36,2022-02-08,171.73,2,2022,0.0020876233383317,0.0020876233383317
37,37,2022-02-09,176.05,2,2022,0.1720938086713281,0.1720938086713281
38,38,2022-02-10,174.14,2,2022,0.0977325022649663,0.0977325022649663
39,39,2022-02-11,172.33,2,2022,0.0260926452433166,0.0260926452433166
40,40,2022-02-12,173.235,2,2022,0.062057071635778,0.062057071635778
41,41,2022-02-13,172.33,2,2022,0.0260926452433166,0.0260926452433166
42,42,2022-02-14,167.37,2,2022,-0.1763235397194018,-0.1763235397194018
43,43,2022-02-15,170.97,2,2022,-0.0285053221547754,-0.0285053221547754
44,44,2022-02-16,171.85,2,2022,0.0068989805528229,0.0068989805528229
45,45,2022-02-17,171.03,2,2022,-0.0260824590763076,-0.0260824590763076
46,46,2022-02-18,169.82,2,2022,-0.07519874178627,-0.07519874178627
47,47,2022-02-19,170.42499999999998,2,2022,-0.050573287314858,-0.050573287314858
48,48,2022-02-20,169.82,2,2022,-0.07519874178627,-0.07519874178627
49,49,2022-02-21,170.1225,2,2022,-0.0628691103310782,-0.0628691103310782
50,50,2022-02-22,164.98,2,2022,-0.2771987288687003,-0.2771987288687003
51,51,2022-02-23,165.54,2,2022,-0.2533611037121949,-0.2533611037121949
52,52,2022-02-24,152.58,2,2022,-0.8392118905273952,-0.8392118905273952
53,53,2022-02-25,163.84,2,2022,-0.3261135028094484,-0.3261135028094484
54,54,2022-02-26,158.21,2,2022,-0.5756160447131432,-0.5756160447131432
55,55,2022-02-27,163.84,2,2022,-0.3261135028094484,-0.3261135028094484
56,56,2022-02-28,163.06,2,2022,-0.3598853288645206,-0.3598853288645206
57,57,2022-03-01,164.69,3,2022,-0.2895923715195452,-0.2895923715195452
58,58,2022-03-02,164.39,3,2022,-0.3024488881299649,-0.3024488881299649
59,59,2022-03-03,168.47,3,2022,-0.130639701294383,-0.130639701294383
60,60,2022-03-04,164.49,3,2022,-0.2981593603967614,-0.2981593603967614
61,61,2022-03-05,166.48000000000002,3,2022,-0.213626575847761,-0.213626575847761
62,62,2022-03-06,164.49,3,2022,-0.2981593603967614,-0.2981593603967614
63,63,2022-03-07,163.36,3,2022,-0.3468667062956789,-0.3468667062956789
64,64,2022-03-08,158.82,3,2022,-0.5479247741104089,-0.5479247741104089
65,65,2022-03-09,161.47,3,2022,-0.4295064170151255,-0.4295064170151255
66,66,2022-03-10,160.2,3,2022,-0.4858805113741081,-0.4858805113741081
67,67,2022-03-11,158.93,3,2022,-0.5429487325136012,-0.5429487325136012
68,68,2022-03-12,159.565,3,2022,-0.5143269803434936,-0.5143269803434936
69,69,2022-03-13,158.93,3,2022,-0.5429487325136012,-0.5429487325136012
70,70,2022-03-14,151.45,3,2022,-0.8939334483083516,-0.8939334483083516
71,71,2022-03-15,150.9,3,2022,-0.9207963650153262,-0.9207963650153262
72,72,2022-03-16,157.05,3,2022,-0.6287322316728735,-0.6287322316728735
73,73,2022-03-17,158.61,3,2022,-0.5574392780975754,-0.5574392780975754
74,74,2022-03-18,160.51,3,2022,-0.4720564014684512,-0.4720564014684512
75,75,2022-03-19,159.56,3,2022,-0.5145516614905524,-0.5145516614905524
76,76,2022-03-20,160.51,3,2022,-0.4720564014684512,-0.4720564014684512
77,77,2022-03-21,163.51,3,2022,-0.3403712273542471,-0.3403712273542471
78,78,2022-03-22,165.51,3,2022,-0.2546349617864764,-0.2546349617864764
79,79,2022-03-23,167.99,3,2022,-0.1505176615039833,-0.1505176615039833
80,80,2022-03-24,171.06,3,2022,-0.0248715196972526,-0.0248715196972526
81,81,2022-03-25,173.88,3,2022,0.087512570757152,0.087512570757152
82,82,2022-03-26,172.47000000000003,3,2022,0.0316752529605816,0.0316752529605816
83,83,2022-03-27,173.88,3,2022,0.087512570757152,0.087512570757152
84,84,2022-03-28,172.17,3,2022,0.0197039396286797,0.0197039396286797
85,85,2022-03-29,176.69,3,2022,0.1967326019082072,0.1967326019082072
86,86,2022-03-30,178.55,3,2022,0.2675633523603896,0.2675633523603896
87,87,2022-03-31,177.84,3,2022,0.2406608606342743,0.2406608606342743
88,88,2022-04-01,174.03,4,2022,0.0934115629903923,0.0934115629903923
89,89,2022-04-02,175.935,4,2022,0.1676518587500184,0.1676518587500184
90,90,2022-04-03,174.03,4,2022,0.0934115629903923,0.0934115629903923
91,91,2022-04-04,174.57,4,2022,0.1145830822887592,0.1145830822887592
92,92,2022-04-05,177.5,4,2022,0.2277191558827512,0.2277191558827512
93,93,2022-04-06,172.36,4,2022,0.0272895078227022,0.0272895078227022
94,94,2022-04-07,171.16,4,2022,-0.0208374225347121,-0.0208374225347121
95,95,2022-04-08,171.78,4,2022,0.0040929862935847,0.0040929862935847
96,96,2022-04-09,171.46999999999997,4,2022,-0.0083548172834824,-0.0083548172834824
97,97,2022-04-10,171.78,4,2022,0.0040929862935847,0.0040929862935847
98,98,2022-04-11,168.71,4,2022,-0.1207334833469375,-0.1207334833469375
99,99,2022-04-12,168.02,4,2022,-0.1492727205564181,-0.1492727205564181
100,100,2022-04-13,167.39,4,2022,-0.1754887889859087,-0.1754887889859087
101,101,2022-04-14,170.62,4,2022,-0.0426649045777931,-0.0426649045777931
102,102,2022-04-15,169.005,4,2022,-0.1085868613012342,-0.1085868613012342
103,103,2022-04-16,170.62,4,2022,-0.0426649045777931,-0.0426649045777931
104,104,2022-04-17,169.8125,4,2022,-0.0755048659427678,-0.0755048659427678
105,105,2022-04-18,163.92,4,2022,-0.3226637598017945,-0.3226637598017945
106,106,2022-04-19,165.02,4,2022,-0.2754919003403971,-0.2754919003403971
107,107,2022-04-20,168.76,4,2022,-0.1186724264652059,-0.1186724264652059
108,108,2022-04-21,168.91,4,2022,-0.1124949092416619,-0.1124949092416619
109,109,2022-04-22,166.46,4,2022,-0.2144683826934993,-0.2144683826934993
110,110,2022-04-23,167.685,4,2022,-0.1631940773500695,-0.1631940773500695
111,111,2022-04-24,166.46,4,2022,-0.2144683826934993,-0.2144683826934993
112,112,2022-04-25,161.12,4,2022,-0.4449740939923697,-0.4449740939923697
113,113,2022-04-26,162.25,4,2022,-0.3952210660417462,-0.3952210660417462
114,114,2022-04-27,155.91,4,2022,-0.681525912737107,-0.681525912737107
115,115,2022-04-28,159.25,4,2022,-0.5285031528052546,-0.5285031528052546
116,116,2022-04-29,161.84,4,2022,-0.4132110511784479,-0.4132110511784479
117,117,2022-04-30,160.54500000000002,4,2022,-0.4704982040787364,-0.4704982040787364
118,118,2022-05-01,161.84,5,2022,-0.4132110511784479,-0.4132110511784479
119,119,2022-05-02,156.71,5,2022,-0.644415670879245,-0.644415670879245
120,120,2022-05-03,158.15,5,2022,-0.5783486786430062,-0.5783486786430062
121,121,2022-05-04,159.67,5,2022,-0.5096111853064599,-0.5096111853064599
122,122,2022-05-05,163.85,5,2022,-0.3256821427279399,-0.3256821427279399
123,123,2022-05-06,156.01,5,2022,-0.6768710751587007,-0.6768710751587007
124,124,2022-05-07,159.93,5,2022,-0.4979545536950888,-0.4979545536950888
125,125,2022-05-08,156.01,5,2022,-0.6768710751587007,-0.6768710751587007
126,126,2022-05-09,154.93,5,2022,-0.7273884647426844,-0.7273884647426844
127,127,2022-05-10,155.52,5,2022,-0.6997238993647943,-0.6997238993647943
128,128,2022-05-11,153.5,5,2022,-0.795119594625991,-0.795119594625991
129,129,2022-05-12,142.77,5,2022,-1.336339313548626,-1.336339313548626
130,130,2022-05-13,144.59,5,2022,-1.240190617501243,-1.240190617501243
131,131,2022-05-14,143.68,5,2022,-1.2880301264284968,-1.2880301264284968
132,132,2022-05-15,144.59,5,2022,-1.240190617501243,-1.240190617501243
133,133,2022-05-16,145.55,5,2022,-1.190223429892738,-1.190223429892738
134,134,2022-05-17,148.86,5,2022,-1.0217676935190003,-1.0217676935190003
135,135,2022-05-18,146.85,5,2022,-1.1233642565193904,-1.1233642565193904
136,136,2022-05-19,139.88,5,2022,-1.4929635124579204,-1.4929635124579204
137,137,2022-05-20,139.09,5,2022,-1.5366491618689972,-1.5366491618689972
138,138,2022-05-21,139.485,5,2022,-1.514758639320562,-1.514758639320562
139,139,2022-05-22,139.09,5,2022,-1.5366491618689972,-1.5366491618689972
140,140,2022-05-23,137.79,5,2022,-1.6093761654255172,-1.6093761654255172
141,141,2022-05-24,140.81,5,2022,-1.4420212176034932,-1.4420212176034932
142,142,2022-05-25,138.43,5,2022,-1.5734404770235686,-1.5734404770235686
143,143,2022-05-26,137.39,5,2022,-1.631966955615692,-1.631966955615692
144,144,2022-05-27,145.39,5,2022,-1.1985159373972527,-1.1985159373972527
145,145,2022-05-28,141.39,5,2022,-1.4105127048238384,-1.4105127048238384
146,146,2022-05-29,145.39,5,2022,-1.1985159373972527,-1.1985159373972527
147,147,2022-05-30,143.39,5,2022,-1.3033740122075836,-1.3033740122075836
148,148,2022-05-31,149.07,5,2022,-1.0112752257779531,-1.0112752257779531
149,149,2022-06-01,149.9,6,2022,-0.9700271758675814,-0.9700271758675814
150,150,2022-06-02,147.83,6,2022,-1.073563376336305,-1.073563376336305
151,151,2022-06-03,146.9,6,2022,-1.1208109922947191,-1.1208109922947191
152,152,2022-06-04,147.365,6,2022,-1.097129680816241,-1.097129680816241
153,153,2022-06-05,146.9,6,2022,-1.1208109922947191,-1.1208109922947191
154,154,2022-06-06,147.03,6,2022,-1.1141787755204795,-1.1141787755204795
155,155,2022-06-07,144.35,6,2022,-1.2527624520226324,-1.2527624520226324
156,156,2022-06-08,148.58,6,2022,-1.035793229618579,-1.035793229618579
157,157,2022-06-09,147.08,6,2022,-1.1116303313458105,-1.1116303313458105
158,158,2022-06-10,140.28,6,2022,-1.4709890152033416,-1.4709890152033416
159,159,2022-06-11,143.68,6,2022,-1.2880301264284968,-1.2880301264284968
160,160,2022-06-12,140.28,6,2022,-1.4709890152033416,-1.4709890152033416
161,161,2022-06-13,132.87,6,2022,-1.89449153132816,-1.89449153132816
162,162,2022-06-14,133.13,6,2022,-1.879018886033592,-1.879018886033592
163,163,2022-06-15,134.29,6,2022,-1.8105506082901364,-1.8105506082901364
164,164,2022-06-16,132.08,6,2022,-1.94179235594463,-1.94179235594463
165,165,2022-06-17,130.07,6,2022,-2.0641313152265384,-2.0641313152265384
166,166,2022-06-18,131.075,6,2022,-2.0026003382580666,-2.0026003382580666
167,167,2022-06-19,130.07,6,2022,-2.0641313152265384,-2.0641313152265384
168,168,2022-06-20,130.5725,6,2022,-2.0332745714986724,-2.0332745714986724
169,169,2022-06-21,133.42,6,2022,-1.8618158027089755,-1.8618158027089755
170,170,2022-06-22,134.79,6,2022,-1.7813189503533446,-1.7813189503533446
171,171,2022-06-23,136.82,6,2022,-1.6643346513681436,-1.6643346513681436
172,172,2022-06-24,139.9,6,2022,-1.491862486675118,-1.491862486675118
173,173,2022-06-25,138.36,6,2022,-1.5773584541769912,-1.5773584541769912
174,174,2022-06-26,139.9,6,2022,-1.491862486675118,-1.491862486675118
175,175,2022-06-27,142.7,6,2022,-1.3400750765956004,-1.3400750765956004
176,176,2022-06-28,142.13,6,2022,-1.370600434901818,-1.370600434901818
177,177,2022-06-29,137.46,6,2022,-1.6280062505365027,-1.6280062505365027
178,178,2022-06-30,137.25,6,2022,-1.6398977090097355,-1.6398977090097355
179,179,2022-07-01,136.04,7,2022,-1.7089657724457716,-1.7089657724457716
180,180,2022-07-02,136.64499999999998,7,2022,-1.6743138538439006,-1.6743138538439006
181,181,2022-07-03,136.04,7,2022,-1.7089657724457716,-1.7089657724457716
182,182,2022-07-04,136.34249999999997,7,2022,-1.6916101757249602,-1.6916101757249602
183,183,2022-07-05,137.77,7,2022,-1.610503302255207,-1.610503302255207
184,184,2022-07-06,141.35,7,2022,-1.4126793019832604,-1.4126793019832604
185,185,2022-07-07,143.29,7,2022,-1.3086761112793173,-1.3086761112793173
186,186,2022-07-08,145.26,7,2022,-1.2052639729111034,-1.2052639729111034
187,187,2022-07-09,144.27499999999998,7,2022,-1.256697764918044,-1.256697764918044
188,188,2022-07-10,145.26,7,2022,-1.2052639729111034,-1.2052639729111034
189,189,2022-07-11,145.67,7,2022,-1.1840132723146224,-1.1840132723146224
190,190,2022-07-12,145.76,7,2022,-1.1793608309630113,-1.1793608309630113
191,191,2022-07-13,142.99,7,2022,-1.324616713867968,-1.324616713867968
192,192,2022-07-14,144.08,7,2022,-1.2669443636638125,-1.2669443636638125
193,193,2022-07-15,149.78,7,2022,-0.97596893357769,-0.97596893357769
194,194,2022-07-16,146.93,7,2022,-1.1192796772283553,-1.1192796772283553
195,195,2022-07-17,149.78,7,2022,-0.97596893357769,-0.97596893357769
196,196,2022-07-18,150.74,7,2022,-0.9286394178180662,-0.9286394178180662
197,197,2022-07-19,147.92,7,2022,-1.0690153624917225,-1.0690153624917225
198,198,2022-07-20,151.12,7,2022,-0.9100330957719984,-0.9100330957719984
199,199,2022-07-21,154.5,7,2022,-0.7476534186354054,-0.7476534186354054
200,200,2022-07-22,155.39,7,2022,-0.7058055546520907,-0.7058055546520907
201,201,2022-07-23,154.945,7,2022,-0.7266831147678955,-0.7266831147678955
202,202,2022-07-24,155.39,7,2022,-0.7058055546520907,-0.7058055546520907
203,203,2022-07-25,154.01,7,2022,-0.7708524132110492,-0.7708524132110492
204,204,2022-07-26,152.26,7,2022,-0.8546446380920374,-0.8546446380920374
205,205,2022-07-27,152.58,7,2022,-0.8392118905273952,-0.8392118905273952
206,206,2022-07-28,156.98,7,2022,-0.63195688870947,-0.63195688870947
207,207,2022-07-29,161.24,7,2022,-0.439665051856372,-0.439665051856372
208,208,2022-07-30,159.11,7,2022,-0.5348175757246852,-0.5348175757246852
209,209,2022-07-31,161.24,7,2022,-0.439665051856372,-0.439665051856372
210,210,2022-08-01,161.01,8,2022,-0.4498460809323479,-0.4498460809323479
211,211,2022-08-02,160.1,8,2022,-0.4903487138592066,-0.4903487138592066
212,212,2022-08-03,160.84,8,2022,-0.4573856303228825,-0.4573856303228825
213,213,2022-08-04,166.01,8,2022,-0.2334504171381274,-0.2334504171381274
214,214,2022-08-05,163.21,8,2022,-0.3533713996303237,-0.3533713996303237
215,215,2022-08-06,164.61,8,2022,-0.2930172385991239,-0.2930172385991239
216,216,2022-08-07,163.21,8,2022,-0.3533713996303237,-0.3533713996303237
217,217,2022-08-08,166.37,8,2022,-0.2182584469089089,-0.2182584469089089
218,218,2022-08-09,164.02,8,2022,-0.3183552345499385,-0.3183552345499385
219,219,2022-08-10,167.68,8,2022,-0.1634021840157097,-0.1634021840157097
220,220,2022-08-11,170.06,8,2022,-0.0654137788203677,-0.0654137788203677
221,221,2022-08-12,169.82,8,2022,-0.07519874178627,-0.07519874178627
222,222,2022-08-13,169.94,8,2022,-0.070303592896658,-0.070303592896658
223,223,2022-08-14,169.82,8,2022,-0.07519874178627,-0.07519874178627
224,224,2022-08-15,171.52,8,2022,-0.0063447572984346,-0.0063447572984346
225,225,2022-08-16,172.78,8,2022,0.0440118730990098,0.0440118730990098
226,226,2022-08-17,172.77,8,2022,0.0436144512617998,0.0436144512617998
227,227,2022-08-18,173.75,8,2022,0.0823937499386471,0.0823937499386471
228,228,2022-08-19,173.03,8,2022,0.0539358882613,0.0539358882613
229,229,2022-08-20,173.39,8,2022,0.0681876317553516,0.0681876317553516
230,230,2022-08-21,173.03,8,2022,0.0539358882613,0.0539358882613
231,231,2022-08-22,169.69,8,2022,-0.0805078510434546,-0.0805078510434546
232,232,2022-08-23,167.08,8,2022,-0.1884447585079892,-0.1884447585079892
233,233,2022-08-24,167.32,8,2022,-0.1784110905510209,-0.1784110905510209
234,234,2022-08-25,168.78,8,2022,-0.117848267710768,-0.117848267710768
235,235,2022-08-26,170.57,8,2022,-0.0446913639862169,-0.0446913639862169
236,236,2022-08-27,169.675,8,2022,-0.0811208447391546,-0.0811208447391546
237,237,2022-08-28,170.57,8,2022,-0.0446913639862169,-0.0446913639862169
238,238,2022-08-29,161.15,8,2022,-0.443646261331628,-0.443646261331628
239,239,2022-08-30,162.13,8,2022,-0.4004791573077208,-0.4004791573077208
240,240,2022-08-31,160.3,8,2022,-0.481416612282992,-0.481416612282992
241,241,2022-09-01,156.64,9,2022,-0.6476511350615862,-0.6476511350615862
242,242,2022-09-02,159.75,9,2022,-0.5060214104386377,-0.5060214104386377
243,243,2022-09-03,158.195,9,2022,-0.5762990532157022,-0.5762990532157022
244,244,2022-09-04,159.75,9,2022,-0.5060214104386377,-0.5060214104386377
245,245,2022-09-05,158.97249999999997,9,2022,-0.5410275945176858,-0.5410275945176858
246,246,2022-09-06,156.47,9,2022,-0.6555179899964376,-0.6555179899964376
247,247,2022-09-07,154.82,9,2022,-0.7325642535291566,-0.7325642535291566
248,248,2022-09-08,154.64,9,2022,-0.7410459795286309,-0.7410459795286309
249,249,2022-09-09,155.47,9,2022,-0.7020620687226516,-0.7020620687226516
250,250,2022-09-10,155.055,9,2022,-0.7215137664605972,-0.7215137664605972
251,251,2022-09-11,155.47,9,2022,-0.7020620687226516,-0.7020620687226516
252,252,2022-09-12,159.59,9,2022,-0.5132037376026212,-0.5132037376026212
253,253,2022-09-13,159.9,9,2022,-0.4992980563213611,-0.4992980563213611
254,254,2022-09-14,154.79,9,2022,-0.7339768173901364,-0.7339768173901364
255,255,2022-09-15,154.65,9,2022,-0.7405743728593281,-0.7405743728593281
256,256,2022-09-16,151.21,9,2022,-0.905636906277817,-0.905636906277817
257,257,2022-09-17,152.93,9,2022,-0.8223894115361035,-0.8223894115361035
